,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-05-30,0.14000701,0.14000701,0.00561710,0.00043007,none,False,0.00566920,none,False,0.00000000,none,False,0.53463416,0.14000701
2025-06-02,-0.14567754,-0.14567754,0.00568639,0.00003750,none,False,0.00479120,none,False,0.00000000,none,False,0.56887990,-0.14567754
2025-06-03,0.07031910,0.07031910,-0.00026838,0.00046327,none,False,0.00514060,none,False,0.00000000,none,False,0.59821667,0.07031910
2025-06-04,-0.14144019,-0.14144019,-0.00484448,0.00018472,none,False,0.00469904,none,False,0.00000000,none,False,0.62750308,-0.14144019
2025-06-05,0.00000000,0.00000000,0.01021651,0.00000000,none,False,0.00479702,none,False,0.00000000,none,False,0.66693286,0.00000000
2025-06-06,-0.14071885,-0.14071885,0.00090088,0.00009590,none,False,0.00462980,none,False,0.00000000,none,False,0.69069791,-0.14071885
2025-06-09,0.07108195,0.07108195,0.00565375,0.00043315,none,False,0.00506971,none,False,0.00000000,none,False,0.68373956,0.07108195
2025-06-10,0.07114601,0.07114601,-0.00285609,0.00046713,none,False,0.00520869,none,False,0.00000000,none,False,0.72625818,0.07114601
2025-06-11,-0.14309878,-0.14309878,0.00396635,0.07685105,none,False,0.00470843,none,False,0.00000000,none,False,0.75421452,-0.14309878
2025-06-12,0.14269065,0.14269065,-0.01124303,0.00084995,none,False,0.00571671,none,False,0.00000000,none,False,0.78818508,0.14269065
2025-06-13,-0.14325775,-0.14325775,0.00946922,0.20338467,low,False,0.00479726,none,False,0.00000000,none,False,0.82573706,-0.14325775
2025-06-16,-0.14165612,-0.14165612,-0.00858175,0.17377003,none,False,0.00463364,none,False,0.00000000,none,False,0.74861649,-0.14165612
2025-06-17,-0.14300386,-0.14300386,-0.00015075,0.08430182,none,False,0.00459771,none,False,0.00000000,none,False,0.74022640,-0.14300386
2025-06-18,0.00000000,0.00000000,-0.00235119,0.00000000,none,False,0.00475040,none,False,0.00000000,none,False,0.72338204,0.00000000
2025-06-20,-0.14176052,-0.14176052,0.00982881,0.11457216,none,False,0.00461340,none,False,0.00000000,none,False,0.76669382,-0.14176052
2025-06-23,0.14142760,0.14142760,0.01098674,0.00117085,none,False,0.00563241,none,False,0.00000000,none,False,0.80346263,0.14142760
2025-06-24,-0.14282454,-0.14282454,0.00056011,0.32500051,low,False,0.00477198,none,False,0.00000000,none,False,0.78066012,-0.14282454
2025-06-25,-0.07220117,0.74709603,0.00779353,0.71441947,high,True,0.00465599,none,False,0.00000000,none,False,0.74709603,-0.07220117
2025-06-26,-0.14448327,0.79196194,0.00495603,0.98141349,high,True,0.00459702,none,False,0.00000000,none,False,0.79196194,-0.14448327
2025-06-27,-0.14561367,0.79646278,0.00476971,0.99905168,high,True,0.00458339,none,False,0.00000000,none,False,0.79646278,-0.14561367
