,size_M5,size_M8,r_next,ram_score,ram_severity,ram_flag,psa_score,psa_severity,psa_flag,gso_score,gso_severity,gso_flag,gso_bound,gso_bounded_size
2025-03-13,-0.09980650,-0.09980650,0.01665937,0.00000000,none,False,0.00438993,none,False,0.00000000,none,False,0.15037803,-0.09980650
2025-03-14,-0.09986380,-0.09986380,-0.02650709,0.00000000,none,False,0.00438747,none,False,0.00000000,none,False,0.15577579,-0.09986380
2025-03-17,-0.09979820,-0.09979820,0.00891399,0.00000000,none,False,0.00438542,none,False,0.00000000,none,False,0.16049321,-0.09979820
2025-03-18,0.09994620,-0.16394959,0.04296824,0.99998653,high,True,0.00526256,none,False,0.00000000,none,False,0.16394959,0.09994620
2025-03-19,-0.09998470,-0.09998470,-0.05424125,0.00000000,none,False,0.00449604,none,False,0.00000000,none,False,0.16964650,-0.09998470
2025-03-20,-0.09990450,-0.09990450,-0.01571086,0.00000000,none,False,0.00440100,none,False,0.00000000,none,False,0.16742932,-0.09990450
2025-03-21,-0.09992240,-0.09992240,-0.00867477,0.00000000,none,False,0.00438498,none,False,0.00000000,none,False,0.16202485,-0.09992240
2025-03-24,-0.09982360,-0.09982360,-0.01610183,0.00000000,none,False,0.00438063,none,False,0.00000000,none,False,0.16719596,-0.09982360
2025-03-25,-0.09999440,-0.09999440,-0.00938977,0.00000000,none,False,0.00437828,none,False,0.00000000,none,False,0.17315123,-0.09999440
2025-03-26,-0.09982030,-0.09982030,0.01331711,0.00000000,none,False,0.00437649,none,False,0.00000000,none,False,0.17842221,-0.09982030
2025-03-27,-0.09989440,-0.09989440,0.04408956,0.00000000,none,False,0.00437470,none,False,0.00000000,none,False,0.18460539,-0.09989440
2025-03-28,-0.09980490,-0.09980490,0.01304167,0.00000000,none,False,0.00437295,none,False,0.00000000,none,False,0.19011738,-0.09980490
2025-03-31,-0.09982440,-0.09982440,-0.04302246,0.00000000,none,False,0.00437121,none,False,0.00000000,none,False,0.18473649,-0.09982440
2025-04-01,-0.09983820,-0.09983820,0.01676679,0.00000000,none,False,0.00436949,none,False,0.00000000,none,False,0.19029667,-0.09983820
